Data prepared by Tyler R. & Dave F.,,,,
Data corresponds to inputs from 54 balancing authorities summed together post anomaly identification and imputation.,,,,
This provides coverage over all of CONUS.,,,,
The two excluded balancing authorities (SEC and OVEC) account for less than 0.1% of the CONUS total.,,,,
,,,,
Lines above 'BEGIN_DATA' in the first column are for comment only.,,,,
,,,,
BEGIN_DATA,,,,,,
year,month,day,hour,demand (MW)
2018,10,6,23,497451
2018,10,6,24,490913
2018,10,7,1,483286
2018,10,7,2,469824
2018,10,7,3,451278
2018,10,7,4,427209
2018,10,7,5,404443
2018,10,7,6,385291
2018,10,7,7,371026
2018,10,7,8,360322
2018,10,7,9,354194
2018,10,7,10,352351
2018,10,7,11,356504
2018,10,7,12,363516
2018,10,7,13,378129
2018,10,7,14,401063
2018,10,7,15,423512
2018,10,7,16,445969
2018,10,7,17,466467
2018,10,7,18,484111
2018,10,7,19,496471
2018,10,7,20,504182
2018,10,7,21,509070
2018,10,7,22,510407
2018,10,7,23,505624
2018,10,7,24,503232
2018,10,8,1,496934
2018,10,8,2,481067
2018,10,8,3,460246
2018,10,8,4,434087
2018,10,8,5,410279
2018,10,8,6,389568
2018,10,8,7,375488
2018,10,8,8,367782
2018,10,8,9,367045
2018,10,8,10,376813
2018,10,8,11,398441
2018,10,8,12,421553
2018,10,8,13,438914
2018,10,8,14,459900
2018,10,8,15,480458
2018,10,8,16,499103
2018,10,8,17,515658
2018,10,8,18,529103
2018,10,8,19,538165
2018,10,8,20,543855
2018,10,8,21,545569
2018,10,8,22,544071
2018,10,8,23,537460
2018,10,8,24,533459
2018,10,9,1,526556
2018,10,9,2,507586
2018,10,9,3,481604
2018,10,9,4,452979
2018,10,9,5,425282
2018,10,9,6,403702
2018,10,9,7,388324
2018,10,9,8,378818
2018,10,9,9,377077
2018,10,9,10,387120
2018,10,9,11,411987
2018,10,9,12,436034
2018,10,9,13,450791
2018,10,9,14,466978
2018,10,9,15,484672
2018,10,9,16,500572
2018,10,9,17,513887
2018,10,9,18,525438
2018,10,9,19,533482
2018,10,9,20,537466
2018,10,9,21,539444
2018,10,9,22,537366
2018,10,9,23,532353
2018,10,9,24,532573
2018,10,10,1,525933
2018,10,10,2,507911
2018,10,10,3,483045
2018,10,10,4,453910
2018,10,10,5,425866
2018,10,10,6,403561
2018,10,10,7,387966
2018,10,10,8,378876
2018,10,10,9,377053
2018,10,10,10,386855
2018,10,10,11,412187
2018,10,10,12,435184
2018,10,10,13,448774
2018,10,10,14,463234
2018,10,10,15,477298
2018,10,10,16,488852
2018,10,10,17,499141
2018,10,10,18,508545
2018,10,10,19,516081
2018,10,10,20,519349
2018,10,10,21,520398
2018,10,10,22,519136
2018,10,10,23,515608
2018,10,10,24,515191
2018,10,11,1,508680
2018,10,11,2,493462
2018,10,11,3,469751
2018,10,11,4,441973
2018,10,11,5,414762
2018,10,11,6,394093
2018,10,11,7,379461
2018,10,11,8,370435
2018,10,11,9,368533
2018,10,11,10,377673
2018,10,11,11,398699
2018,10,11,12,423101
2018,10,11,13,437875
2018,10,11,14,451485
2018,10,11,15,463345
2018,10,11,16,470401
2018,10,11,17,475326
2018,10,11,18,479569
2018,10,11,19,482124
2018,10,11,20,482286
2018,10,11,21,482177
2018,10,11,22,481031
2018,10,11,23,476838
2018,10,11,24,475496
2018,10,12,1,472718
2018,10,12,2,459931
2018,10,12,3,440192
2018,10,12,4,414352
2018,10,12,5,389076
2018,10,12,6,368936
2018,10,12,7,354733
2018,10,12,8,346391
2018,10,12,9,344356
2018,10,12,10,351784
2018,10,12,11,371352
2018,10,12,12,394858
2018,10,12,13,408958
2018,10,12,14,420640
2018,10,12,15,429567
2018,10,12,16,434323
2018,10,12,17,438030
2018,10,12,18,442081
2018,10,12,19,445138
2018,10,12,20,447448
2018,10,12,21,449768
2018,10,12,22,449526
2018,10,12,23,447192
2018,10,12,24,446865
2018,10,13,1,442819
2018,10,13,2,432073
2018,10,13,3,415858
2018,10,13,4,395008
2018,10,13,5,375344
2018,10,13,6,359255
2018,10,13,7,347329
2018,10,13,8,338792
2018,10,13,9,335296
2018,10,13,10,337004
2018,10,13,11,343325
2018,10,13,12,354799
2018,10,13,13,368808
2018,10,13,14,385390
2018,10,13,15,397815
2018,10,13,16,405707
2018,10,13,17,410259
2018,10,13,18,412481
2018,10,13,19,413463
2018,10,13,20,414156
2018,10,13,21,416613
2018,10,13,22,418428
2018,10,13,23,419690
2018,10,13,24,423134
2018,10,14,1,422450
2018,10,14,2,415085
2018,10,14,3,402074
2018,10,14,4,384560
2018,10,14,5,366834
2018,10,14,6,352544
2018,10,14,7,340807
2018,10,14,8,333418
2018,10,14,9,329906
2018,10,14,10,330077
2018,10,14,11,334270
2018,10,14,12,342982
2018,10,14,13,355997
2018,10,14,14,373190
2018,10,14,15,387475
2018,10,14,16,399417
2018,10,14,17,408949
2018,10,14,18,415787
2018,10,14,19,420944
2018,10,14,20,425423
2018,10,14,21,430953
2018,10,14,22,436686
2018,10,14,23,441588
2018,10,14,24,448053
2018,10,15,1,447637
2018,10,15,2,437142
2018,10,15,3,419063
2018,10,15,4,396139
2018,10,15,5,375931
2018,10,15,6,360431
2018,10,15,7,350244
2018,10,15,8,344993
2018,10,15,9,345958
2018,10,15,10,357233
2018,10,15,11,381396
2018,10,15,12,407980
2018,10,15,13,425403
2018,10,15,14,440124
2018,10,15,15,452110
2018,10,15,16,458814
2018,10,15,17,463112
2018,10,15,18,466236
2018,10,15,19,467382
2018,10,15,20,466724
2018,10,15,21,467481
2018,10,15,22,468501
2018,10,15,23,470648
2018,10,15,24,477085
2018,10,16,1,475605
2018,10,16,2,463448
2018,10,16,3,442383
2018,10,16,4,416456
2018,10,16,5,393577
2018,10,16,6,376344
2018,10,16,7,364382
2018,10,16,8,358316
2018,10,16,9,358198
2018,10,16,10,367891
2018,10,16,11,392231
2018,10,16,12,418212
2018,10,16,13,432187
2018,10,16,14,442314
2018,10,16,15,449074
2018,10,16,16,451758
2018,10,16,17,452904
2018,10,16,18,455400
2018,10,16,19,456704
2018,10,16,20,456910
2018,10,16,21,457113
2018,10,16,22,458719
2018,10,16,23,462263
2018,10,16,24,469182
2018,10,17,1,468370
2018,10,17,2,456816
2018,10,17,3,435510
2018,10,17,4,411820
2018,10,17,5,391069
2018,10,17,6,373375
2018,10,17,7,361844
2018,10,17,8,355245
2018,10,17,9,355026
2018,10,17,10,365230
2018,10,17,11,390747
2018,10,17,12,417205
2018,10,17,13,429219
2018,10,17,14,437577
2018,10,17,15,442192
2018,10,17,16,443412
2018,10,17,17,443799
2018,10,17,18,445413
2018,10,17,19,446487
2018,10,17,20,446974
2018,10,17,21,448524
2018,10,17,22,449925
2018,10,17,23,452743
2018,10,17,24,460738
2018,10,18,1,460363
2018,10,18,2,449384
2018,10,18,3,429054
2018,10,18,4,405782
2018,10,18,5,384717
2018,10,18,6,368424
2018,10,18,7,357320
2018,10,18,8,351358
2018,10,18,9,351158
2018,10,18,10,361105
2018,10,18,11,386718
2018,10,18,12,412745
2018,10,18,13,425416
2018,10,18,14,433039
2018,10,18,15,437431
2018,10,18,16,437349
2018,10,18,17,436218
2018,10,18,18,436232
2018,10,18,19,436535
2018,10,18,20,437376
2018,10,18,21,439362
2018,10,18,22,441545
2018,10,18,23,445002
2018,10,18,24,454439
2018,10,19,1,456214
2018,10,19,2,446954
2018,10,19,3,428124
2018,10,19,4,405425
2018,10,19,5,385385
2018,10,19,6,368777
2018,10,19,7,357902
2018,10,19,8,352010
2018,10,19,9,352150
2018,10,19,10,361593
2018,10,19,11,387019
2018,10,19,12,412092
2018,10,19,13,424475
2018,10,19,14,431497
2018,10,19,15,435618
2018,10,19,16,435965
2018,10,19,17,436213
2018,10,19,18,437648
2018,10,19,19,439058
2018,10,19,20,439272
2018,10,19,21,441399
2018,10,19,22,442561
2018,10,19,23,443788
2018,10,19,24,446613
2018,10,20,1,443142
2018,10,20,2,433361
2018,10,20,3,417348
2018,10,20,4,397654
2018,10,20,5,378244
2018,10,20,6,361686
2018,10,20,7,348650
2018,10,20,8,340433
2018,10,20,9,337014
2018,10,20,10,339349
2018,10,20,11,346480
2018,10,20,12,358557
2018,10,20,13,373217
2018,10,20,14,388929
2018,10,20,15,401224
2018,10,20,16,408280
2018,10,20,17,411679
2018,10,20,18,411580
2018,10,20,19,410260
2018,10,20,20,409358
2018,10,20,21,409837
2018,10,20,22,411668
2018,10,20,23,415153
2018,10,20,24,421476
2018,10,21,1,421893
2018,10,21,2,414984
2018,10,21,3,401729
2018,10,21,4,384928
2018,10,21,5,369090
2018,10,21,6,354884
2018,10,21,7,344718
2018,10,21,8,338951
2018,10,21,9,336679
2018,10,21,10,338411
2018,10,21,11,343731
2018,10,21,12,354586
2018,10,21,13,369070
2018,10,21,14,382412
2018,10,21,15,389584
2018,10,21,16,391962
2018,10,21,17,393387
2018,10,21,18,393446
2018,10,21,19,392417
2018,10,21,20,392227
2018,10,21,21,395434
2018,10,21,22,402301
2018,10,21,23,411070
2018,10,21,24,424421
2018,10,22,1,430106
2018,10,22,2,423651
2018,10,22,3,408897
2018,10,22,4,389730
2018,10,22,5,372069
2018,10,22,6,359156
2018,10,22,7,352056
2018,10,22,8,349120
2018,10,22,9,352433
2018,10,22,10,366040
2018,10,22,11,395417
2018,10,22,12,425052
2018,10,22,13,437376
2018,10,22,14,441533
2018,10,22,15,441064
2018,10,22,16,437261
2018,10,22,17,432992
2018,10,22,18,430364
2018,10,22,19,428973
2018,10,22,20,427215
2018,10,22,21,429473
2018,10,22,22,433016
2018,10,22,23,440313
2018,10,22,24,451757
2018,10,23,1,451659
2018,10,23,2,442276
2018,10,23,3,423094
2018,10,23,4,399102
2018,10,23,5,378678
2018,10,23,6,364522
2018,10,23,7,354011
2018,10,23,8,348622
2018,10,23,9,350296
2018,10,23,10,360995
2018,10,23,11,387753
2018,10,23,12,414620
2018,10,23,13,427139
2018,10,23,14,432626
2018,10,23,15,433743
2018,10,23,16,432400
2018,10,23,17,430325
2018,10,23,18,429643
2018,10,23,19,429109
2018,10,23,20,428546
2018,10,23,21,430047
2018,10,23,22,432583
2018,10,23,23,438491
2018,10,23,24,448896
2018,10,24,1,449226
2018,10,24,2,439584
2018,10,24,3,420217
2018,10,24,4,398949
2018,10,24,5,379086
2018,10,24,6,363707
2018,10,24,7,354116
2018,10,24,8,349982
2018,10,24,9,351201
2018,10,24,10,362705
2018,10,24,11,389323
2018,10,24,12,416826
2018,10,24,13,428542
2018,10,24,14,433579
2018,10,24,15,435412
2018,10,24,16,433735
2018,10,24,17,432051
2018,10,24,18,431126
2018,10,24,19,431135
2018,10,24,20,431489
2018,10,24,21,433267
2018,10,24,22,437125
2018,10,24,23,444343
2018,10,24,24,455401
2018,10,25,1,455203
2018,10,25,2,445879
2018,10,25,3,427198
2018,10,25,4,404846
2018,10,25,5,385339
2018,10,25,6,370068
2018,10,25,7,359663
2018,10,25,8,355171
2018,10,25,9,356165
2018,10,25,10,366995
2018,10,25,11,393876
2018,10,25,12,420737
2018,10,25,13,432484
2018,10,25,14,437561
2018,10,25,15,440270
2018,10,25,16,439010
2018,10,25,17,436205
2018,10,25,18,434874
2018,10,25,19,433600
2018,10,25,20,433757
2018,10,25,21,436596
2018,10,25,22,440447
2018,10,25,23,449186
2018,10,25,24,458300
2018,10,26,1,457586
2018,10,26,2,447890
2018,10,26,3,428688
2018,10,26,4,405195
2018,10,26,5,385594
2018,10,26,6,369724
2018,10,26,7,359181
2018,10,26,8,353572
2018,10,26,9,353883
2018,10,26,10,363504
2018,10,26,11,389081
2018,10,26,12,415097
2018,10,26,13,428491
2018,10,26,14,437442
2018,10,26,15,442804
2018,10,26,16,442619
2018,10,26,17,441118
2018,10,26,18,440832
2018,10,26,19,440229
2018,10,26,20,440038
2018,10,26,21,441623
2018,10,26,22,444749
2018,10,26,23,447390
2018,10,26,24,449123
2018,10,27,1,444315
2018,10,27,2,434445
2018,10,27,3,417834
2018,10,27,4,397912
2018,10,27,5,378787
2018,10,27,6,363617
2018,10,27,7,352382
2018,10,27,8,345374
2018,10,27,9,342236
2018,10,27,10,345065
2018,10,27,11,352688
2018,10,27,12,365639
2018,10,27,13,380646
2018,10,27,14,395786
2018,10,27,15,405540
2018,10,27,16,409740
2018,10,27,17,409831
2018,10,27,18,408097
2018,10,27,19,406621
2018,10,27,20,406819
2018,10,27,21,409254
2018,10,27,22,414143
2018,10,27,23,418738
2018,10,27,24,423558
2018,10,28,1,421355
2018,10,28,2,413322
2018,10,28,3,400304
2018,10,28,4,383300
2018,10,28,5,367019
2018,10,28,6,351983
2018,10,28,7,341333
2018,10,28,8,335228
2018,10,28,9,331901
2018,10,28,10,332533
2018,10,28,11,337848
2018,10,28,12,348392
2018,10,28,13,359882
2018,10,28,14,370396
2018,10,28,15,376783
2018,10,28,16,380108
2018,10,28,17,384037
2018,10,28,18,387147
2018,10,28,19,391096
2018,10,28,20,394942
2018,10,28,21,401503
2018,10,28,22,409778
2018,10,28,23,418712
2018,10,28,24,426396
2018,10,29,1,427246
2018,10,29,2,417379
2018,10,29,3,399935
2018,10,29,4,379534
2018,10,29,5,361198
2018,10,29,6,346374
2018,10,29,7,336634
2018,10,29,8,332604
2018,10,29,9,334597
2018,10,29,10,347978
2018,10,29,11,376302
2018,10,29,12,404848
2018,10,29,13,419677
2018,10,29,14,426538
2018,10,29,15,430832
2018,10,29,16,432795
2018,10,29,17,433717
2018,10,29,18,436303
2018,10,29,19,438567
2018,10,29,20,440985
2018,10,29,21,444725
2018,10,29,22,449671
2018,10,29,23,455772
2018,10,29,24,461754
2018,10,30,1,460206
2018,10,30,2,449012
2018,10,30,3,428267
2018,10,30,4,404479
2018,10,30,5,384601
2018,10,30,6,368078
2018,10,30,7,357544
2018,10,30,8,352763
2018,10,30,9,354104
2018,10,30,10,365644
2018,10,30,11,392185
2018,10,30,12,419879
2018,10,30,13,431531
2018,10,30,14,436087
2018,10,30,15,437197
2018,10,30,16,437252
2018,10,30,17,436450
2018,10,30,18,437657
2018,10,30,19,438730
2018,10,30,20,440375
2018,10,30,21,443376
2018,10,30,22,447186
2018,10,30,23,452697
2018,10,30,24,459619
2018,10,31,1,458774
2018,10,31,2,448775
2018,10,31,3,428458
2018,10,31,4,404085
2018,10,31,5,382465
2018,10,31,6,366376
2018,10,31,7,355302
2018,10,31,8,349145
2018,10,31,9,350194
2018,10,31,10,360992
2018,10,31,11,387480
2018,10,31,12,414044
2018,10,31,13,427250
2018,10,31,14,432259
2018,10,31,15,435772
2018,10,31,16,435818
2018,10,31,17,435622
2018,10,31,18,436573
2018,10,31,19,437375
2018,10,31,20,437780
2018,10,31,21,440723
2018,10,31,22,441727
2018,10,31,23,441145
2018,10,31,24,441530
2018,11,1,1,439132
2018,11,1,2,432143
2018,11,1,3,413409
2018,11,1,4,392302
2018,11,1,5,373288
2018,11,1,6,357941
2018,11,1,7,346901
2018,11,1,8,341458
2018,11,1,9,342122
2018,11,1,10,351414
2018,11,1,11,375004
2018,11,1,12,400756
2018,11,1,13,416123
2018,11,1,14,424845
2018,11,1,15,430655
2018,11,1,16,432240
2018,11,1,17,432200
2018,11,1,18,432987
2018,11,1,19,432996
2018,11,1,20,433698
2018,11,1,21,435450
2018,11,1,22,439376
2018,11,1,23,446688
2018,11,1,24,452771
2018,11,2,1,451762
2018,11,2,2,442102
2018,11,2,3,421919
2018,11,2,4,398519
2018,11,2,5,377537
2018,11,2,6,361345
2018,11,2,7,350854
2018,11,2,8,345150
2018,11,2,9,346066
2018,11,2,10,356389
2018,11,2,11,381381
2018,11,2,12,408551
2018,11,2,13,425553
2018,11,2,14,435547
2018,11,2,15,441228
2018,11,2,16,441443
2018,11,2,17,439166
2018,11,2,18,437419
2018,11,2,19,435931
2018,11,2,20,432423
2018,11,2,21,431102
2018,11,2,22,433675
2018,11,2,23,436959
2018,11,2,24,439814
2018,11,3,1,436610
2018,11,3,2,427746
2018,11,3,3,411429
2018,11,3,4,393331
2018,11,3,5,375076
2018,11,3,6,361360
2018,11,3,7,350538
2018,11,3,8,344009
2018,11,3,9,341732
2018,11,3,10,344581
2018,11,3,11,352788
2018,11,3,12,367725
2018,11,3,13,382836
2018,11,3,14,394799
2018,11,3,15,400431
2018,11,3,16,400186
2018,11,3,17,396605
2018,11,3,18,392269
2018,11,3,19,388871
2018,11,3,20,387574
2018,11,3,21,389346
2018,11,3,22,394074
2018,11,3,23,404240
2018,11,3,24,413522
2018,11,4,1,415119
2018,11,4,2,410573
2018,11,4,3,399810
2018,11,4,4,385199
2018,11,4,5,368688
2018,11,4,6,355844
2018,11,4,7,346286
2018,11,4,8,339796
2018,11,4,9,337828
2018,11,4,10,337478
2018,11,4,11,342236
2018,11,4,12,351082
2018,11,4,13,365216
2018,11,4,14,377131
2018,11,4,15,385927
2018,11,4,16,388960
2018,11,4,17,389557
2018,11,4,18,390040
2018,11,4,19,390412
2018,11,4,20,391577
2018,11,4,21,395138
2018,11,4,22,403316
2018,11,4,23,414548
2018,11,4,24,426064
2018,11,5,1,430302
2018,11,5,2,424247
2018,11,5,3,410881
2018,11,5,4,392931
2018,11,5,5,373966
2018,11,5,6,356987
2018,11,5,7,345190
2018,11,5,8,337441
2018,11,5,9,335116
2018,11,5,10,337638
2018,11,5,11,352116
2018,11,5,12,381041
2018,11,5,13,408363
2018,11,5,14,424192
2018,11,5,15,435340
2018,11,5,16,441675
2018,11,5,17,444128
2018,11,5,18,445831
2018,11,5,19,447075
2018,11,5,20,447241
2018,11,5,21,447780
2018,11,5,22,451250
2018,11,5,23,461001
2018,11,5,24,468961
2018,11,6,1,468585
2018,11,6,2,461167
2018,11,6,3,444176
2018,11,6,4,421190
2018,11,6,5,397426
2018,11,6,6,376079
2018,11,6,7,360580
2018,11,6,8,350886
2018,11,6,9,346019
2018,11,6,10,347641
2018,11,6,11,359189
2018,11,6,12,384255
2018,11,6,13,409035
2018,11,6,14,424502
2018,11,6,15,436729
2018,11,6,16,444397
2018,11,6,17,448019
2018,11,6,18,450705
2018,11,6,19,452692
2018,11,6,20,453602
2018,11,6,21,453236
2018,11,6,22,455005
2018,11,6,23,462475
2018,11,6,24,470869
2018,11,7,1,471200
2018,11,7,2,464682
2018,11,7,3,448678
2018,11,7,4,426268
2018,11,7,5,402894
2018,11,7,6,382658
2018,11,7,7,367265
2018,11,7,8,357351
2018,11,7,9,353357
2018,11,7,10,355550
2018,11,7,11,368735
2018,11,7,12,395505
2018,11,7,13,419837
2018,11,7,14,431149
2018,11,7,15,439367
2018,11,7,16,445718
2018,11,7,17,448379
2018,11,7,18,450153
2018,11,7,19,451890
2018,11,7,20,452703
2018,11,7,21,453014
2018,11,7,22,457155
2018,11,7,23,467092
2018,11,7,24,476055
2018,11,8,1,476351
2018,11,8,2,470666
2018,11,8,3,455424
2018,11,8,4,433560
2018,11,8,5,410022
2018,11,8,6,390152
2018,11,8,7,375691
2018,11,8,8,365672
2018,11,8,9,361592
2018,11,8,10,363596
2018,11,8,11,374848
2018,11,8,12,401654
2018,11,8,13,426768
2018,11,8,14,439297
2018,11,8,15,447327
2018,11,8,16,450984
2018,11,8,17,451495
2018,11,8,18,450262
2018,11,8,19,449122
2018,11,8,20,449070
2018,11,8,21,448478
2018,11,8,22,452548
2018,11,8,23,464476
2018,11,8,24,475217
2018,11,9,1,476929
2018,11,9,2,472915
2018,11,9,3,459230
2018,11,9,4,438239
2018,11,9,5,415177
2018,11,9,6,395133
2018,11,9,7,380605
2018,11,9,8,370904
2018,11,9,9,366841
2018,11,9,10,369378
2018,11,9,11,380809
2018,11,9,12,407193
2018,11,9,13,432570
2018,11,9,14,447274
2018,11,9,15,458241
2018,11,9,16,464809
2018,11,9,17,466547
2018,11,9,18,465522
2018,11,9,19,463888
2018,11,9,20,462388
2018,11,9,21,459949
2018,11,9,22,461721
2018,11,9,23,468654
2018,11,9,24,475700
2018,11,10,1,474748
2018,11,10,2,469773
2018,11,10,3,458661
2018,11,10,4,443300
2018,11,10,5,425362
2018,11,10,6,407948
2018,11,10,7,395405
2018,11,10,8,388174
2018,11,10,9,384002
2018,11,10,10,384496
2018,11,10,11,391647
2018,11,10,12,402482
2018,11,10,13,418769
2018,11,10,14,435853
2018,11,10,15,445085
2018,11,10,16,450700
2018,11,10,17,448587
2018,11,10,18,442272
2018,11,10,19,436714
2018,11,10,20,430963
2018,11,10,21,428377
2018,11,10,22,432942
2018,11,10,23,447352
2018,11,10,24,460977
2018,11,11,1,464615
2018,11,11,2,464536
2018,11,11,3,454314
2018,11,11,4,443928
2018,11,11,5,426599
2018,11,11,6,416131
2018,11,11,7,404237
2018,11,11,8,396164
2018,11,11,9,391498
2018,11,11,10,390788
2018,11,11,11,394224
2018,11,11,12,402878
2018,11,11,13,414271
2018,11,11,14,424825
2018,11,11,15,430532
2018,11,11,16,428904
2018,11,11,17,426842
2018,11,11,18,422754
2018,11,11,19,417788
2018,11,11,20,416272
2018,11,11,21,416583
2018,11,11,22,422807
2018,11,11,23,439534
2018,11,11,24,454866
2018,11,12,1,459690
2018,11,12,2,460293
2018,11,12,3,448569
2018,11,12,4,431779
2018,11,12,5,415136
2018,11,12,6,400913
2018,11,12,7,388720
2018,11,12,8,382683
2018,11,12,9,381109
2018,11,12,10,385111
2018,11,12,11,397504
2018,11,12,12,422545
2018,11,12,13,448764
2018,11,12,14,464181
2018,11,12,15,473268
2018,11,12,16,479141
2018,11,12,17,481210
2018,11,12,18,480648
2018,11,12,19,481362
2018,11,12,20,481304
2018,11,12,21,481963
2018,11,12,22,487087
2018,11,12,23,497971
2018,11,12,24,510037
2018,11,13,1,511853
2018,11,13,2,507524
2018,11,13,3,492196
2018,11,13,4,471710
2018,11,13,5,448465
2018,11,13,6,427709
2018,11,13,7,413054
2018,11,13,8,404096
2018,11,13,9,400463
2018,11,13,10,404380
2018,11,13,11,418945
2018,11,13,12,447106
2018,11,13,13,475457
2018,11,13,14,489663
2018,11,13,15,498175
2018,11,13,16,501449
2018,11,13,17,499634
2018,11,13,18,496190
2018,11,13,19,492214
2018,11,13,20,488351
2018,11,13,21,486813
2018,11,13,22,490626
2018,11,13,23,502823
2018,11,13,24,515710
2018,11,14,1,520512
2018,11,14,2,517719
2018,11,14,3,505280
2018,11,14,4,485398
2018,11,14,5,462886
2018,11,14,6,443881
2018,11,14,7,430581
2018,11,14,8,423277
2018,11,14,9,420335
2018,11,14,10,424200
2018,11,14,11,437951
2018,11,14,12,468537
2018,11,14,13,495247
2018,11,14,14,504935
2018,11,14,15,506476
2018,11,14,16,503052
2018,11,14,17,497466
2018,11,14,18,491327
2018,11,14,19,487351
2018,11,14,20,484172
2018,11,14,21,483554
2018,11,14,22,489273
2018,11,14,23,503549
2018,11,14,24,516928
2018,11,15,1,522149
2018,11,15,2,519877
2018,11,15,3,508314
2018,11,15,4,488428
2018,11,15,5,466745
2018,11,15,6,447651
2018,11,15,7,434022
2018,11,15,8,426072
2018,11,15,9,423011
2018,11,15,10,427081
2018,11,15,11,442222
2018,11,15,12,469850
2018,11,15,13,496195
2018,11,15,14,507523
2018,11,15,15,510408
2018,11,15,16,506796
2018,11,15,17,500110
2018,11,15,18,493056
2018,11,15,19,486649
2018,11,15,20,481468
2018,11,15,21,478542
2018,11,15,22,481963
2018,11,15,23,492913
2018,11,15,24,503731
2018,11,16,1,508309
2018,11,16,2,506499
2018,11,16,3,494242
2018,11,16,4,476431
2018,11,16,5,455668
2018,11,16,6,437039
2018,11,16,7,424086
2018,11,16,8,417000
2018,11,16,9,414899
2018,11,16,10,419382
2018,11,16,11,432904
2018,11,16,12,460543
2018,11,16,13,485777
2018,11,16,14,494535
2018,11,16,15,491780
2018,11,16,16,482038
2018,11,16,17,471139
2018,11,16,18,461312
2018,11,16,19,453406
2018,11,16,20,447636
2018,11,16,21,444269
2018,11,16,22,446607
2018,11,16,23,457445
2018,11,16,24,467598
2018,11,17,1,470685
2018,11,17,2,469015
2018,11,17,3,458718
2018,11,17,4,443293
2018,11,17,5,429913
2018,11,17,6,415405
2018,11,17,7,403840
2018,11,17,8,396544
2018,11,17,9,393855
2018,11,17,10,394691
2018,11,17,11,401990
2018,11,17,12,413986
2018,11,17,13,429187
2018,11,17,14,440311
2018,11,17,15,443042
2018,11,17,16,439589
2018,11,17,17,433866
2018,11,17,18,426387
2018,11,17,19,419183
2018,11,17,20,413946
2018,11,17,21,411151
2018,11,17,22,414885
2018,11,17,23,426834
2018,11,17,24,438939
2018,11,18,1,440074
2018,11,18,2,440585
2018,11,18,3,434162
2018,11,18,4,421171
2018,11,18,5,409228
2018,11,18,6,399166
2018,11,18,7,388808
2018,11,18,8,382175
2018,11,18,9,378879
2018,11,18,10,379588
2018,11,18,11,384491
2018,11,18,12,393187
2018,11,18,13,405018
2018,11,18,14,418328
2018,11,18,15,425215
2018,11,18,16,425803
2018,11,18,17,423152
2018,11,18,18,419646
2018,11,18,19,416601
2018,11,18,20,414697
2018,11,18,21,413877
2018,11,18,22,419880
2018,11,18,23,436251
2018,11,18,24,451104
2018,11,19,1,456567
2018,11,19,2,456970
2018,11,19,3,446827
2018,11,19,4,431465
2018,11,19,5,414176
2018,11,19,6,398663
2018,11,19,7,387837
2018,11,19,8,381712
2018,11,19,9,379699
2018,11,19,10,383837
2018,11,19,11,399537
2018,11,19,12,428591
2018,11,19,13,454374
2018,11,19,14,468604
2018,11,19,15,475070
2018,11,19,16,474299
2018,11,19,17,470329
2018,11,19,18,464927
2018,11,19,19,460208
2018,11,19,20,456563
2018,11,19,21,454222
2018,11,19,22,457579
2018,11,19,23,469984
2018,11,19,24,481509
2018,11,20,1,484883
2018,11,20,2,482425
2018,11,20,3,469222
2018,11,20,4,450847
2018,11,20,5,429319
2018,11,20,6,410132
2018,11,20,7,394777
2018,11,20,8,386572
2018,11,20,9,383784
2018,11,20,10,385826
2018,11,20,11,398195
2018,11,20,12,425839
2018,11,20,13,452346
2018,11,20,14,467633
2018,11,20,15,474836
2018,11,20,16,474444
2018,11,20,17,470163
2018,11,20,18,463604
2018,11,20,19,458256
2018,11,20,20,454249
2018,11,20,21,452002
2018,11,20,22,454302
2018,11,20,23,466971
2018,11,20,24,480867
2018,11,21,1,486486
2018,11,21,2,485112
2018,11,21,3,475779
2018,11,21,4,459696
2018,11,21,5,440928
2018,11,21,6,425008
2018,11,21,7,414402
2018,11,21,8,408001
2018,11,21,9,406301
2018,11,21,10,409537
2018,11,21,11,423894
2018,11,21,12,449817
2018,11,21,13,474131
2018,11,21,14,486651
2018,11,21,15,486735
2018,11,21,16,481730
2018,11,21,17,474087
2018,11,21,18,464914
2018,11,21,19,457905
2018,11,21,20,453057
2018,11,21,21,449922
2018,11,21,22,453106
2018,11,21,23,464840
2018,11,21,24,476626
2018,11,22,1,479134
2018,11,22,2,477517
2018,11,22,3,467972
2018,11,22,4,453070
2018,11,22,5,434085
2018,11,22,6,417046
2018,11,22,7,403643
2018,11,22,8,394684
2018,11,22,9,391007
2018,11,22,10,391484
2018,11,22,11,395886
2018,11,22,12,406968
2018,11,22,13,420837
2018,11,22,14,434429
2018,11,22,15,442576
2018,11,22,16,445379
2018,11,22,17,443534
2018,11,22,18,433996
2018,11,22,19,420773
2018,11,22,20,409298
2018,11,22,21,401822
2018,11,22,22,398755
2018,11,22,23,403291
2018,11,22,24,411244
2018,11,23,1,415650
2018,11,23,2,418372
2018,11,23,3,416176
2018,11,23,4,409820
2018,11,23,5,401432
2018,11,23,6,392284
2018,11,23,7,384241
2018,11,23,8,378794
2018,11,23,9,376225
2018,11,23,10,377758
2018,11,23,11,386123
2018,11,23,12,399738
2018,11,23,13,413410
2018,11,23,14,423973
2018,11,23,15,430667
2018,11,23,16,432458
2018,11,23,17,430685
2018,11,23,18,426435
2018,11,23,19,423306
2018,11,23,20,421787
