Chris Clack wind capacity data,,,,
,,,,
Lines above 'BEGIN_DATA' in the first column are for comment only.,,,,
,,,,
BEGIN_DATA,,,,
year,month,day,hour,wind capacity
2006,2,11,18,1.1715
2006,2,11,19,1.1301
2006,2,11,20,1.122
2006,2,11,21,1.1292
2006,2,11,22,1.1711
2006,2,11,23,1.2066
2006,2,11,24,1.2382
2006,2,12,1,1.2555
2006,2,12,2,1.285
2006,2,12,3,1.2986
2006,2,12,4,1.2993
2006,2,12,5,1.3334
2006,2,12,6,1.3589
2006,2,12,7,1.3677
2006,2,12,8,1.3881
2006,2,12,9,1.3909
2006,2,12,10,1.3876
2006,2,12,11,1.3637
2006,2,12,12,1.3434
2006,2,12,13,1.2928
2006,2,12,14,1.3052
2006,2,12,15,1.2964
2006,2,12,16,1.2857
2006,2,12,17,1.2245
2006,2,12,18,1.1704
2006,2,12,19,1.1446
2006,2,12,20,1.1251
2006,2,12,21,1.1462
2006,2,12,22,1.1813
2006,2,12,23,1.1954
2006,2,12,24,1.1897
2006,2,13,1,1.1524
2006,2,13,2,1.1596
2006,2,13,3,1.1902
2006,2,13,4,1.2187
2006,2,13,5,1.2385
2006,2,13,6,1.2544
2006,2,13,7,1.2662
2006,2,13,8,1.2648
2006,2,13,9,1.2526
2006,2,13,10,1.2206
2006,2,13,11,1.1902
2006,2,13,12,1.1695
2006,2,13,13,1.1458
2006,2,13,14,1.1704
2006,2,13,15,1.1733
2006,2,13,16,1.161
2006,2,13,17,1.1385
2006,2,13,18,1.1238
2006,2,13,19,1.1185
2006,2,13,20,1.1189
2006,2,13,21,1.1398
2006,2,13,22,1.1347
2006,2,13,23,1.1499
2006,2,13,24,1.1356
2006,2,14,1,1.1052
2006,2,14,2,1.1653
2006,2,14,3,1.1966
2006,2,14,4,1.2072
2006,2,14,5,1.1787
2006,2,14,6,1.1643
2006,2,14,7,1.1664
2006,2,14,8,1.1649
2006,2,14,9,1.1444
2006,2,14,10,1.1307
2006,2,14,11,1.1096
2006,2,14,12,1.0995
2006,2,14,13,1.0729
2006,2,14,14,1.0737
2006,2,14,15,1.0845
2006,2,14,16,1.0431
2006,2,14,17,0.9852
2006,2,14,18,0.9297
2006,2,14,19,0.9203
2006,2,14,20,0.9403
2006,2,14,21,0.9695
2006,2,14,22,0.9818
2006,2,14,23,1.0193
2006,2,14,24,1.0846
2006,2,15,1,1.1316
2006,2,15,2,1.1892
2006,2,15,3,1.2196
2006,2,15,4,1.2354
2006,2,15,5,1.2187
2006,2,15,6,1.2025
2006,2,15,7,1.1874
2006,2,15,8,1.1702
2006,2,15,9,1.1636
2006,2,15,10,1.1267
2006,2,15,11,1.111
2006,2,15,12,1.1098
2006,2,15,13,1.0607
2006,2,15,14,1.0553
2006,2,15,15,1.0587
2006,2,15,16,1.0445
2006,2,15,17,1.0369
2006,2,15,18,1.0531
2006,2,15,19,1.0644
2006,2,15,20,1.0874
2006,2,15,21,1.0731
2006,2,15,22,1.0755
2006,2,15,23,1.0902
2006,2,15,24,1.1261
2006,2,16,1,1.1542
2006,2,16,2,1.1981
2006,2,16,3,1.2274
2006,2,16,4,1.2472
2006,2,16,5,1.2221
2006,2,16,6,1.2017
2006,2,16,7,1.1739
2006,2,16,8,1.137
2006,2,16,9,1.0948
2006,2,16,10,1.0594
2006,2,16,11,1.0293
2006,2,16,12,1.0134
2006,2,16,13,0.9961
2006,2,16,14,0.9794
2006,2,16,15,0.9896
2006,2,16,16,0.9964
2006,2,16,17,0.9916
2006,2,16,18,0.9938
2006,2,16,19,1.0029
2006,2,16,20,1.0114
2006,2,16,21,1.0246
2006,2,16,22,1.0317
2006,2,16,23,1.054
2006,2,16,24,1.0619
2006,2,17,1,1.0656
2006,2,17,2,1.0821
2006,2,17,3,1.1066
2006,2,17,4,1.1383
2006,2,17,5,1.1199
2006,2,17,6,1.1269
2006,2,17,7,1.1273
2006,2,17,8,1.1145
2006,2,17,9,1.0975
2006,2,17,10,1.0915
2006,2,17,11,1.0777
2006,2,17,12,1.0684
2006,2,17,13,1.0491
2006,2,17,14,1.0196
2006,2,17,15,1.0001
2006,2,17,16,0.987
2006,2,17,17,0.976
2006,2,17,18,0.9695
2006,2,17,19,0.9474
2006,2,17,20,0.934
2006,2,17,21,0.9311
2006,2,17,22,0.9534
2006,2,17,23,1.0076
2006,2,17,24,1.0476
2006,2,18,1,1.04
2006,2,18,2,1.0869
2006,2,18,3,1.0772
2006,2,18,4,1.0593
2006,2,18,5,1.0362
2006,2,18,6,0.9862
2006,2,18,7,0.9716
2006,2,18,8,0.9513
2006,2,18,9,0.9353
2006,2,18,10,0.906
2006,2,18,11,0.8871
2006,2,18,12,0.8799
2006,2,18,13,0.8382
2006,2,18,14,0.8529
2006,2,18,15,0.8723
2006,2,18,16,0.8952
2006,2,18,17,0.976
2006,2,18,18,0.9695
2006,2,18,19,0.9474
2006,2,18,20,0.934
2006,2,18,21,0.9311
2006,2,18,22,0.9534
2006,2,18,23,1.0076
2006,2,18,24,1.0476
2006,2,19,1,1.04
2006,2,19,2,1.0869
2006,2,19,3,1.0772
2006,2,19,4,1.0593
2006,2,19,5,1.0362
2006,2,19,6,0.9862
2006,2,19,7,0.9716
2006,2,19,8,0.9513
2006,2,19,9,0.9353
2006,2,19,10,0.906
2006,2,19,11,0.8871
2006,2,19,12,0.8799
2006,2,19,13,0.8382
2006,2,19,14,0.8529
2006,2,19,15,0.8723
2006,2,19,16,0.8952
2006,2,19,17,0.976
2006,2,19,18,0.9695
2006,2,19,19,0.9474
2006,2,19,20,0.934
2006,2,19,21,0.9311
2006,2,19,22,0.9534
2006,2,19,23,1.0076
2006,2,19,24,1.0476
2006,2,20,1,1.04
2006,2,20,2,1.0869
2006,2,20,3,1.0772
2006,2,20,4,1.0593
2006,2,20,5,1.0362
2006,2,20,6,0.9862
2006,2,20,7,0.9716
2006,2,20,8,0.9513
2006,2,20,9,0.9353
2006,2,20,10,0.906
2006,2,20,11,0.8871
2006,2,20,12,0.8799
2006,2,20,13,0.8382
2006,2,20,14,0.8529
2006,2,20,15,0.8723
2006,2,20,16,0.8952
2006,2,20,17,0.976
2006,2,20,18,0.9695
2006,2,20,19,0.9474
2006,2,20,20,0.934
2006,2,20,21,0.9311
2006,2,20,22,0.9534
2006,2,20,23,1.0076
2006,2,20,24,1.0476
2006,2,21,1,1.04
2006,2,21,2,1.0869
2006,2,21,3,1.0772
2006,2,21,4,1.0593
2006,2,21,5,1.0362
2006,2,21,6,0.9862
2006,2,21,7,0.9716
2006,2,21,8,0.9513
2006,2,21,9,0.9353
2006,2,21,10,0.906
2006,2,21,11,0.8871
2006,2,21,12,0.8799
2006,2,21,13,0.8382
2006,2,21,14,0.8529
2006,2,21,15,0.8723
2006,2,21,16,0.8952
2006,2,21,17,0.976
2006,2,21,18,0.9695
2006,2,21,19,0.9474
2006,2,21,20,0.934
2006,2,21,21,0.9311
2006,2,21,22,0.9534
2006,2,21,23,1.0076
2006,2,21,24,1.0476
2006,2,22,1,0.9142
2006,2,22,2,1.0869
2006,2,22,3,1.0772
2006,2,22,4,0.9621
2006,2,22,5,1.0362
2006,2,22,6,0.9862
2006,2,22,7,0.9414
2006,2,22,8,0.9513
2006,2,22,9,0.9353
2006,2,22,10,0.8557
2006,2,22,11,0.8871
2006,2,22,12,0.8799
2006,2,22,13,0.8031
2006,2,22,14,0.8529
2006,2,22,15,0.8723
2006,2,22,16,0.7247
2006,2,22,17,0.976
2006,2,22,18,0.9695
2006,2,22,19,0.7049
2006,2,22,20,0.934
2006,2,22,21,0.9311
2006,2,22,22,0.7071
2006,2,22,23,1.0076
2006,2,22,24,1.0476
2006,2,23,1,0.7083
2006,2,23,2,0.7324
2006,2,23,3,0.797
2006,2,23,4,0.8221
2006,2,23,5,0.8133
2006,2,23,6,0.7992
2006,2,23,7,0.788
2006,2,23,8,0.7523
2006,2,23,9,0.9353
2006,2,23,10,0.6741
2006,2,23,11,0.8871
2006,2,23,12,0.8799
2006,2,23,13,0.8031
2006,2,23,14,0.8529
2006,2,23,15,0.8723
2006,2,23,16,0.6174
2006,2,23,17,0.976
2006,2,23,18,0.9695
2006,2,23,19,0.6278
2006,2,23,20,0.934
2006,2,23,21,0.9311
2006,2,23,22,0.6661
2006,2,23,23,0.7858
2006,2,23,24,0.9058
2006,2,24,1,0.943
2006,2,24,2,0.9955
2006,2,24,3,1.0559
2006,2,24,4,1.0594
2006,2,24,5,1.0461
2006,2,24,6,1.0336
2006,2,24,7,1.0352
2006,2,24,8,1.0146
2006,2,24,9,0.9956
2006,2,24,10,0.9809
2006,2,24,11,0.9581
2006,2,24,12,0.9497
2006,2,24,13,0.9245
2006,2,24,14,0.9224
2006,2,24,15,0.9303
2006,2,24,16,0.9123
2006,2,24,17,0.8667
2006,2,24,18,0.8463
2006,2,24,19,0.8443
2006,2,24,20,0.8567
2006,2,24,21,0.8781
2006,2,24,22,0.9094
2006,2,24,23,0.9396
2006,2,24,24,0.9601
2006,2,25,1,0.9741
2006,2,25,2,1.0439
2006,2,25,3,0.9628
2006,2,25,4,1.1065
2006,2,25,5,1.0461
2006,2,25,6,1.0664
2006,2,25,7,1.0539
2006,2,25,8,1.0425
2006,2,25,9,0.9956
2006,2,25,10,0.9809
2006,2,25,11,0.9865
2006,2,25,12,0.9737
2006,2,25,13,0.94
2006,2,25,14,0.9437
2006,2,25,15,0.97
2006,2,25,16,0.983
2006,2,25,17,0.9546
2006,2,25,18,0.8463
2006,2,25,19,0.9088
2006,2,25,20,0.8567
2006,2,25,21,0.8781
2006,2,25,22,0.963
2006,2,25,23,0.9992
2006,2,25,24,1.0389
2006,2,26,1,1.0705
2006,2,26,2,1.1009
2006,2,26,3,1.106
2006,2,26,4,1.1363
2006,2,26,5,1.1391
2006,2,26,6,1.1509
2006,2,26,7,1.1343
2006,2,26,8,1.1124
2006,2,26,9,1.1633
2006,2,26,10,1.1742
2006,2,26,11,1.1679
2006,2,26,12,1.1704
2006,2,26,13,1.1393
2006,2,26,14,0.9437
2006,2,26,15,1.1734
2006,2,26,16,1.2108
2006,2,26,17,1.1699
2006,2,26,18,1.12
2006,2,26,19,1.0959
2006,2,26,20,1.0407
2006,2,26,21,1.1465
2006,2,26,22,0.963
2006,2,26,23,1.2192
2006,2,26,24,1.2338
2006,2,27,1,1.2396
2006,2,27,2,1.1009
2006,2,27,3,1.3276
2006,2,27,4,1.3561
2006,2,27,5,1.3526
2006,2,27,6,1.3397
2006,2,27,7,1.3251
2006,2,27,8,1.2819
2006,2,27,9,1.3072
2006,2,27,10,1.2617
2006,2,27,11,1.2914
2006,2,27,12,1.2536
2006,2,27,13,1.1931
2006,2,27,14,1.2029
2006,2,27,15,1.2499
2006,2,27,16,1.2424
2006,2,27,17,1.1779
2006,2,27,18,1.1871
2006,2,27,19,1.1215
2006,2,27,20,1.1886
2006,2,27,21,1.1894
2006,2,27,22,1.1943
2006,2,27,23,1.136
2006,2,27,24,1.245
2006,2,28,1,1.2396
2006,2,28,2,1.1009
2006,2,28,3,1.3311
2006,2,28,4,1.3561
2006,2,28,5,1.3364
2006,2,28,6,1.3026
2006,2,28,7,1.2869
2006,2,28,8,1.2596
2006,2,28,9,1.2346
2006,2,28,10,1.2128
2006,2,28,11,1.167
2006,2,28,12,1.1349
2006,2,28,13,1.0755
2006,2,28,14,1.0526
2006,2,28,15,1.0765
2006,2,28,16,1.0654
2006,2,28,17,1.1779
2006,2,28,18,1.0043
2006,2,28,19,1.0017
2006,2,28,20,1.0085
2006,2,28,21,1.0503
2006,2,28,22,1.1074
2006,2,28,23,1.1399
2006,2,28,24,1.245
2006,3,1,1,1.1791
2006,3,1,2,1.2284
2006,3,1,3,1.2625
2006,3,1,4,1.2648
2006,3,1,5,1.3364
2006,3,1,6,1.2188
2006,3,1,7,1.2215
2006,3,1,8,1.2303
2006,3,1,9,1.2158
2006,3,1,10,1.242
2006,3,1,11,1.167
2006,3,1,12,1.1349
2006,3,1,13,1.1232
2006,3,1,14,1.1152
2006,3,1,15,1.1178
2006,3,1,16,1.0654
2006,3,1,17,1.0629
2006,3,1,18,1.0048
2006,3,1,19,1.05
2006,3,1,20,1.0527
2006,3,1,21,1.0835
2006,3,1,22,1.1433
2006,3,1,23,1.1869
2006,3,1,24,1.2061
2006,3,2,1,1.2043
2006,3,2,2,1.2193
2006,3,2,3,1.2243
2006,3,2,4,1.1429
2006,3,2,5,1.1806
2006,3,2,6,1.1522
2006,3,2,7,1.157
2006,3,2,8,1.1445
2006,3,2,9,1.1149
2006,3,2,10,1.242
2006,3,2,11,1.0442
2006,3,2,12,1.0099
2006,3,2,13,0.9268
2006,3,2,14,0.9716
2006,3,2,15,0.9704
2006,3,2,16,0.9787
2006,3,2,17,0.9551
2006,3,2,18,0.8542
2006,3,2,19,0.9535
2006,3,2,20,0.9641
2006,3,2,21,1.0176
2006,3,2,22,1.0575
2006,3,2,23,0.9864
2006,3,2,24,1.032
2006,3,3,1,1.1745
2006,3,3,2,1.2066
2006,3,3,3,1.2219
2006,3,3,4,1.1429
2006,3,3,5,1.1973
2006,3,3,6,1.1863
2006,3,3,7,1.1728
2006,3,3,8,1.1445
2006,3,3,9,1.1348
2006,3,3,10,1.1241
2006,3,3,11,1.1165
2006,3,3,12,1.1054
2006,3,3,13,1.0732
2006,3,3,14,1.0865
2006,3,3,15,1.0901
2006,3,3,16,0.9787
2006,3,3,17,0.9518
2006,3,3,18,0.91
2006,3,3,19,0.9864
2006,3,3,20,1.0055
2006,3,3,21,1.043
2006,3,3,22,1.1031
2006,3,3,23,1.1427
2006,3,3,24,1.1746
2006,3,4,1,1.1985
2006,3,4,2,1.2321
2006,3,4,3,1.1814
2006,3,4,4,1.2452
2006,3,4,5,1.2195
2006,3,4,6,1.1588
2006,3,4,7,1.1688
2006,3,4,8,1.2031
2006,3,4,9,1.2159
2006,3,4,10,1.214
2006,3,4,11,1.2248
2006,3,4,12,1.2225
2006,3,4,13,1.1927
2006,3,4,14,1.1447
2006,3,4,15,1.1487
2006,3,4,16,1.1447
2006,3,4,17,1.1196
2006,3,4,18,1.0998
2006,3,4,19,1.1033
2006,3,4,20,1.1124
2006,3,4,21,1.1394
2006,3,4,22,1.1725
2006,3,4,23,1.2062
2006,3,4,24,1.2313
2006,3,5,1,1.2411
2006,3,5,2,1.2652
2006,3,5,3,1.2909
2006,3,5,4,1.2985
2006,3,5,5,1.3038
2006,3,5,6,1.2839
2006,3,5,7,1.2801
2006,3,5,8,1.2725
2006,3,5,9,1.2724
2006,3,5,10,1.2677
2006,3,5,11,1.2703
2006,3,5,12,1.2579
2006,3,5,13,1.1992
2006,3,5,14,1.1548
2006,3,5,15,1.1355
2006,3,5,16,1.0969
2006,3,5,17,1.0523
2006,3,5,18,1.0031
2006,3,5,19,0.9763
2006,3,5,20,0.9571
2006,3,5,21,0.9761
2006,3,5,22,0.988
2006,3,5,23,0.9963
2006,3,5,24,1.0008
2006,3,6,1,1.001
2006,3,6,2,1.0352
2006,3,6,3,1.0702
2006,3,6,4,1.0932
2006,3,6,5,1.0993
2006,3,6,6,1.0843
2006,3,6,7,1.0519
2006,3,6,8,1.0143
2006,3,6,9,0.9774
2006,3,6,10,0.9502
2006,3,6,11,0.9145
2006,3,6,12,0.8748
2006,3,6,13,0.8232
2006,3,6,14,0.8121
2006,3,6,15,0.7931
2006,3,6,16,0.7688
2006,3,6,17,0.7111
2006,3,6,18,0.6688
2006,3,6,19,0.6606
2006,3,6,20,0.6759
2006,3,6,21,0.7077
2006,3,6,22,0.7541
2006,3,6,23,0.8277
2006,3,6,24,0.9092
2006,3,7,1,0.9691
2006,3,7,2,1.0555
2006,3,7,3,1.1065
2006,3,7,4,1.1466
2006,3,7,5,1.1528
2006,3,7,6,1.1191
2006,3,7,7,1.0834
2006,3,7,8,1.0672
2006,3,7,9,1.0542
2006,3,7,10,1.0468
2006,3,7,11,1.0482
2006,3,7,12,1.0051
2006,3,7,13,0.9526
2006,3,7,14,0.8121
2006,3,7,15,0.7931
2006,3,7,16,0.7688
2006,3,7,17,0.7111
2006,3,7,18,0.6688
2006,3,7,19,0.8736
2006,3,7,20,0.9266
2006,3,7,21,0.9913
2006,3,7,22,1.0943
2006,3,7,23,1.1919
2006,3,7,24,1.2439
2006,3,8,1,1.2876
2006,3,8,2,1.3054
2006,3,8,3,1.3171
2006,3,8,4,1.3121
2006,3,8,5,1.3138
2006,3,8,6,1.3315
2006,3,8,7,1.3457
2006,3,8,8,1.3766
2006,3,8,9,1.3972
2006,3,8,10,1.4196
2006,3,8,11,1.4375
2006,3,8,12,1.4507
2006,3,8,13,1.4456
2006,3,8,14,1.4448
2006,3,8,15,1.4264
2006,3,8,16,1.386
2006,3,8,17,1.3697
2006,3,8,18,1.3453
2006,3,8,19,1.3318
2006,3,8,20,1.321
2006,3,8,21,1.3483
2006,3,8,22,1.3977
2006,3,8,23,1.4374
2006,3,8,24,1.4573
2006,3,9,1,1.2876
2006,3,9,2,1.4597
2006,3,9,3,1.4575
2006,3,9,4,1.4635
2006,3,9,5,1.4542
2006,3,9,6,1.4573
2006,3,9,7,1.4478
2006,3,9,8,1.4366
2006,3,9,9,1.4267
2006,3,9,10,1.4499
2006,3,9,11,1.4539
2006,3,9,12,1.4601
2006,3,9,13,1.4414
2006,3,9,14,1.4222
2006,3,9,15,1.4185
2006,3,9,16,1.4141
2006,3,9,17,1.413
2006,3,9,18,1.3872
2006,3,9,19,1.3318
2006,3,9,20,1.3637
2006,3,9,21,1.3483
2006,3,9,22,1.3977
2006,3,9,23,1.3208
2006,3,9,24,1.3825
2006,3,10,1,1.4275
2006,3,10,2,1.4693
2006,3,10,3,1.4762
2006,3,10,4,1.4716
2006,3,10,5,1.4649
2006,3,10,6,1.4674
2006,3,10,7,1.4494
2006,3,10,8,1.4263
2006,3,10,9,1.3773
2006,3,10,10,1.3313
2006,3,10,11,1.337
2006,3,10,12,1.3572
2006,3,10,13,1.3515
2006,3,10,14,1.3484
2006,3,10,15,1.3588
2006,3,10,16,1.3441
2006,3,10,17,1.3411
2006,3,10,18,1.3268
2006,3,10,19,1.3245
2006,3,10,20,1.3272
2006,3,10,21,1.3482
2006,3,10,22,1.3329
2006,3,10,23,1.3331
2006,3,10,24,1.3424
2006,3,11,1,1.3508
2006,3,11,2,1.3706
2006,3,11,3,1.4068
2006,3,11,4,1.4184
2006,3,11,5,1.437
2006,3,11,6,1.4323
2006,3,11,7,1.4291
2006,3,11,8,1.404
2006,3,11,9,1.3859
2006,3,11,10,1.3754
2006,3,11,11,1.3636
2006,3,11,12,1.3542
2006,3,11,13,1.3169
2006,3,11,14,1.2964
2006,3,11,15,1.2914
2006,3,11,16,1.2811
2006,3,11,17,1.2739
2006,3,11,18,1.2508
2006,3,11,19,1.2236
2006,3,11,20,1.2333
2006,3,11,21,1.2642
2006,3,11,22,1.2845
2006,3,11,23,1.3077
2006,3,11,24,1.3261
2006,3,12,1,1.337
2006,3,12,2,1.358
2006,3,12,3,1.3782
2006,3,12,4,1.3988
2006,3,12,5,1.3962
2006,3,12,6,1.384
2006,3,12,7,1.355
2006,3,12,8,1.3392
2006,3,12,9,1.3094
2006,3,12,10,1.289
2006,3,12,11,1.2387
2006,3,12,12,1.1875
2006,3,12,13,1.1417
2006,3,12,14,1.1146
2006,3,12,15,1.0978
2006,3,12,16,1.093
2006,3,12,17,1.063
2006,3,12,18,1.0476
2006,3,12,19,1.0423
2006,3,12,20,1.0373
2006,3,12,21,1.0413
2006,3,12,22,1.0676
2006,3,12,23,1.114
2006,3,12,24,1.153
2006,3,13,1,1.1837
2006,3,13,2,1.2184
2006,3,13,3,1.2236
2006,3,13,4,1.2575
2006,3,13,5,1.2598
2006,3,13,6,1.2558
2006,3,13,7,1.2695
2006,3,13,8,1.2804
2006,3,13,9,1.2802
2006,3,13,10,1.2933
2006,3,13,11,1.2928
2006,3,13,12,1.2748
2006,3,13,13,1.2497
2006,3,13,14,1.2255
2006,3,13,15,1.2198
2006,3,13,16,1.2112
2006,3,13,17,1.1693
2006,3,13,18,1.1349
2006,3,13,19,1.1324
2006,3,13,20,1.1207
2006,3,13,21,1.1365
2006,3,13,22,1.1531
2006,3,13,23,1.1961
2006,3,13,24,1.2353
2006,3,14,1,1.2554
2006,3,14,2,1.2886
2006,3,14,3,1.3294
2006,3,14,4,1.3445
2006,3,14,5,1.3473
2006,3,14,6,1.3605
2006,3,14,7,1.3669
2006,3,14,8,1.3771
2006,3,14,9,1.3836
2006,3,14,10,1.3838
2006,3,14,11,1.376
2006,3,14,12,1.3773
2006,3,14,13,1.3828
2006,3,14,14,1.3825
2006,3,14,15,1.3966
2006,3,14,16,1.3785
2006,3,14,17,1.3117
2006,3,14,18,1.2706
2006,3,14,19,1.2792
2006,3,14,20,1.3011
2006,3,14,21,1.3307
2006,3,14,22,1.3509
2006,3,14,23,1.3713
2006,3,14,24,1.3939
2006,3,15,1,1.3923
2006,3,15,2,1.4231
2006,3,15,3,1.4602
2006,3,15,4,1.4904
2006,3,15,5,1.4778
2006,3,15,6,1.4737
2006,3,15,7,1.4709
2006,3,15,8,1.452
2006,3,15,9,1.426
2006,3,15,10,1.4069
2006,3,15,11,1.3812
2006,3,15,12,1.3652
2006,3,15,13,1.3246
2006,3,15,14,1.3243
2006,3,15,15,1.3457
2006,3,15,16,1.3183
2006,3,15,17,1.3017
2006,3,15,18,1.2884
2006,3,15,19,1.2855
2006,3,15,20,1.2971
2006,3,15,21,1.3219
2006,3,15,22,1.3532
2006,3,15,23,1.3911
2006,3,15,24,1.4078
2006,3,16,1,1.406
2006,3,16,2,1.4398
2006,3,16,3,1.4071
2006,3,16,4,1.3885
2006,3,16,5,1.353
2006,3,16,6,1.3307
2006,3,16,7,1.3131
2006,3,16,8,1.2961
2006,3,16,9,1.2838
2006,3,16,10,1.2453
2006,3,16,11,1.2124
2006,3,16,12,1.1919
2006,3,16,13,1.1593
2006,3,16,14,1.1637
2006,3,16,15,1.1426
2006,3,16,16,1.1167
2006,3,16,17,1.0889
2006,3,16,18,1.0576
2006,3,16,19,1.0488
2006,3,16,20,1.0668
2006,3,16,21,1.0839
2006,3,16,22,1.1024
2006,3,16,23,1.1398
2006,3,16,24,1.1811
2006,3,17,1,1.2197
2006,3,17,2,1.2625
2006,3,17,3,1.2803
2006,3,17,4,1.2969
2006,3,17,5,1.2651
2006,3,17,6,1.2129
2006,3,17,7,1.1659
2006,3,17,8,1.1352
2006,3,17,9,1.1058
2006,3,17,10,1.0521
2006,3,17,11,1.0134
2006,3,17,12,0.9863
2006,3,17,13,0.9625
2006,3,17,14,0.9562
2006,3,17,15,0.9544
2006,3,17,16,0.9369
2006,3,17,17,0.8936
2006,3,17,18,0.8785
2006,3,17,19,0.9162
2006,3,17,20,0.9759
2006,3,17,21,1.0472
2006,3,17,22,1.1228
2006,3,17,23,1.1967
2006,3,17,24,1.2552
2006,3,18,1,1.3085
2006,3,18,2,1.3469
2006,3,18,3,1.3415
2006,3,18,4,1.3541
2006,3,18,5,1.3261
2006,3,18,6,1.3263
2006,3,18,7,1.3126
2006,3,18,8,1.3019
2006,3,18,9,1.2956
2006,3,18,10,1.294
2006,3,18,11,1.2931
2006,3,18,12,1.3065
2006,3,18,13,1.3067
2006,3,18,14,1.3163
2006,3,18,15,1.3181
2006,3,18,16,1.3052
2006,3,18,17,1.2604
2006,3,18,18,1.2455
2006,3,18,19,1.2351
2006,3,18,20,1.257
2006,3,18,21,1.2903
2006,3,18,22,1.3333
2006,3,18,23,1.3719
2006,3,18,24,1.3983
2006,3,19,1,1.4187
2006,3,19,2,1.449
2006,3,19,3,1.4098
2006,3,19,4,1.3976
2006,3,19,5,1.3912
2006,3,19,6,1.3883
2006,3,19,7,1.3835
2006,3,19,8,1.3672
2006,3,19,9,1.3758
2006,3,19,10,1.3781
2006,3,19,11,1.3686
2006,3,19,12,1.3585
2006,3,19,13,1.3402
2006,3,19,14,1.3247
2006,3,19,15,1.2704
2006,3,19,16,1.2493
2006,3,19,17,1.2222
2006,3,19,18,1.1787
2006,3,19,19,1.1588
2006,3,19,20,1.1546
2006,3,19,21,1.1577
2006,3,19,22,1.1706
2006,3,19,23,1.1989
2006,3,19,24,1.2195
2006,3,20,1,1.2532
2006,3,20,2,1.3026
2006,3,20,3,1.2921
2006,3,20,4,1.2973
2006,3,20,5,1.2756
2006,3,20,6,1.2753
2006,3,20,7,1.2917
2006,3,20,8,1.2952
2006,3,20,9,1.2909
2006,3,20,10,1.2775
2006,3,20,11,1.2792
2006,3,20,12,1.2795
2006,3,20,13,1.2508
2006,3,20,14,1.2455
2006,3,20,15,1.2481
2006,3,20,16,1.2266
2006,3,20,17,1.2192
2006,3,20,18,1.2175
2006,3,20,19,1.2394
2006,3,20,20,1.2618
2006,3,20,21,1.2887
2006,3,20,22,1.3405
2006,3,20,23,1.364
2006,3,20,24,1.3865
2006,3,21,1,1.4177
2006,3,21,2,1.4555
2006,3,21,3,1.4276
2006,3,21,4,1.4344
2006,3,21,5,1.397
2006,3,21,6,1.4075
2006,3,21,7,1.4001
2006,3,21,8,1.3594
2006,3,21,9,1.3424
2006,3,21,10,1.3241
2006,3,21,11,1.2866
2006,3,21,12,1.2566
2006,3,21,13,1.2451
2006,3,21,14,1.223
2006,3,21,15,1.2317
2006,3,21,16,1.2197
2006,3,21,17,1.1559
2006,3,21,18,1.1147
2006,3,21,19,1.1021
2006,3,21,20,1.1066
2006,3,21,21,1.1341
2006,3,21,22,1.1915
2006,3,21,23,1.2307
2006,3,21,24,1.2602
2006,3,22,1,1.2851
2006,3,22,2,1.3063
2006,3,22,3,1.3194
2006,3,22,4,1.3062
2006,3,22,5,1.2682
2006,3,22,6,1.2511
2006,3,22,7,1.2459
2006,3,22,8,1.2557
2006,3,22,9,1.2626
2006,3,22,10,1.2494
2006,3,22,11,1.2362
2006,3,22,12,1.2088
2006,3,22,13,1.1832
2006,3,22,14,1.1591
2006,3,22,15,1.1348
2006,3,22,16,1.0861
2006,3,22,17,1.0318
2006,3,22,18,1.0014
2006,3,22,19,0.9984
2006,3,22,20,1.018
2006,3,22,21,1.0306
2006,3,22,22,1.0501
2006,3,22,23,1.0751
2006,3,22,24,1.0936
2006,3,23,1,1.0785
2006,3,23,2,1.104
2006,3,23,3,1.095
2006,3,23,4,1.1199
2006,3,23,5,1.1364
2006,3,23,6,1.1443
2006,3,23,7,1.1368
2006,3,23,8,1.1388
2006,3,23,9,1.1175
2006,3,23,10,1.1061
2006,3,23,11,1.0863
2006,3,23,12,1.0655
2006,3,23,13,1.0274
2006,3,23,14,0.9976
2006,3,23,15,0.9701
2006,3,23,16,0.9235
2006,3,23,17,0.862
2006,3,23,18,0.8327
2006,3,23,19,0.8467
2006,3,23,20,0.8735
2006,3,23,21,0.8937
2006,3,23,22,0.9311
2006,3,23,23,0.9597
2006,3,23,24,1.0079
2006,3,24,1,1.0341
2006,3,24,2,1.0342
2006,3,24,3,1.0566
2006,3,24,4,1.0354
2006,3,24,5,1.0262
2006,3,24,6,1.0284
2006,3,24,7,1.0215
2006,3,24,8,1.0063
2006,3,24,9,0.9975
2006,3,24,10,0.9788
2006,3,24,11,0.9601
2006,3,24,12,0.9456
2006,3,24,13,0.912
2006,3,24,14,0.8875
2006,3,24,15,0.8391
2006,3,24,16,0.7967
2006,3,24,17,0.7458
2006,3,24,18,0.7321
2006,3,24,19,0.7307
2006,3,24,20,0.7563
2006,3,24,21,0.7812
2006,3,24,22,0.8233
2006,3,24,23,0.8682
2006,3,24,24,0.9002
2006,3,25,1,1.0341
2006,3,25,2,0.9231
2006,3,25,3,0.9615
2006,3,25,4,0.9908
2006,3,25,5,1.0185
2006,3,25,6,1.0083
2006,3,25,7,1.0016
2006,3,25,8,1.006
2006,3,25,9,1.005
